lindaLopez
12-0250-English-Spanish-t-d
12/11/2012	14:47:54

Participant	Participant	Block	Trial	Event	Participant		Pressed Or		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Main Group	lindaLopez	Experiment	Experiment, 233	Stimulus (233, taco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	731					
Main Group	lindaLopez	Experiment	Experiment, 281	Stimulus (281, window2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	702					
Main Group	lindaLopez	Experiment	Experiment, 121	Stimulus (121, fly1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	982					
Main Group	lindaLopez	Experiment	Experiment, 167	Stimulus (167, mesa2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1048					
Main Group	lindaLopez	Experiment	Experiment, 203	Stimulus (203, strawberry2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	973					
Main Group	lindaLopez	Experiment	Experiment, 205	Stimulus (205, tabaco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1014					
Main Group	lindaLopez	Experiment	Experiment, 130	Stimulus (130, hand1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1231					
Main Group	lindaLopez	Experiment	Experiment, 53	Stimulus (53, damnation2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1276					
Main Group	lindaLopez	Experiment	Experiment, 148	Stimulus (148, lighthouse1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1144					
Main Group	lindaLopez	Experiment	Experiment, 150	Stimulus (150, lighthouse3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1136					
Main Group	lindaLopez	Experiment	Experiment, 225	Stimulus (225, tabu3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1146					
Main Group	lindaLopez	Experiment	Experiment, 143	Stimulus (143, lazo2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1532					
Main Group	lindaLopez	Experiment	Experiment, 200	Stimulus (200, snake2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1110					
Main Group	lindaLopez	Experiment	Experiment, 39	Stimulus (39, dakota3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1481					
Main Group	lindaLopez	Experiment	Experiment, 135	Stimulus (135, herrero3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1067					
Main Group	lindaLopez	Experiment	Experiment, 27	Stimulus (27, daba3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1135					
Main Group	lindaLopez	Experiment	Experiment, 76	Stimulus (76, dannino1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1210					
Main Group	lindaLopez	Experiment	Experiment, 113	Stimulus (113, felino2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1675					
Main Group	lindaLopez	Experiment	Experiment, 204	Stimulus (204, strawberry3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1332					
Main Group	lindaLopez	Experiment	Experiment, 89	Stimulus (89, danzar2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1333					
Main Group	lindaLopez	Experiment	Experiment, 231	Stimulus (231, tackle3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1039					
Main Group	lindaLopez	Experiment	Experiment, 257	Stimulus (257, tanque2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1000					
Main Group	lindaLopez	Experiment	Experiment, 222	Stimulus (222, taboo3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	987					
Main Group	lindaLopez	Experiment	Experiment, 93	Stimulus (93, dapper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	897					
Main Group	lindaLopez	Experiment	Experiment, 37	Stimulus (37, dakota1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1273					
Main Group	lindaLopez	Experiment	Experiment, 243	Stimulus (243, tamanno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1072					
Main Group	lindaLopez	Experiment	Experiment, 285	Stimulus (285, woman3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1113					
Main Group	lindaLopez	Experiment	Experiment, 86	Stimulus (86, danza2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	978					
Main Group	lindaLopez	Experiment	Experiment, 12	Stimulus (12, apple3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	836					
Main Group	lindaLopez	Experiment	Experiment, 256	Stimulus (256, tanque1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	925					
Main Group	lindaLopez	Experiment	Experiment, 175	Stimulus (175, nieve1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1047					
Main Group	lindaLopez	Experiment	Experiment, 236	Stimulus (236, tactics2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	926					
Main Group	lindaLopez	Experiment	Experiment, 32	Stimulus (32, daga2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	919					
Main Group	lindaLopez	Experiment	Experiment, 46	Stimulus (46, dama1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	910					
Main Group	lindaLopez	Experiment	Experiment, 248	Stimulus (248, tambourine2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1062					
Main Group	lindaLopez	Experiment	Experiment, 77	Stimulus (77, dannino2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1087					
Main Group	lindaLopez	Experiment	Experiment, 193	Stimulus (193, seco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1057					
Main Group	lindaLopez	Experiment	Experiment, 41	Stimulus (41, daltonian2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1124					
Main Group	lindaLopez	Experiment	Experiment, 38	Stimulus (38, dakota2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1026					
Main Group	lindaLopez	Experiment	Experiment, 99	Stimulus (99, eggplant3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1050					
Main Group	lindaLopez	Experiment	Experiment, 196	Stimulus (196, shot1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1054					
Main Group	lindaLopez	Experiment	Experiment, 217	Stimulus (217, tabloid1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1015					
Main Group	lindaLopez	Experiment	Experiment, 157	Stimulus (157, manta1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	989					
Main Group	lindaLopez	Experiment	Experiment, 258	Stimulus (258, tanque3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	912					
Main Group	lindaLopez	Experiment	Experiment, 25	Stimulus (25, daba1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	921					
Main Group	lindaLopez	Experiment	Experiment, 216	Stimulus (216, tabla3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	849					
Main Group	lindaLopez	Experiment	Experiment, 115	Stimulus (115, ficha1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1096					
Main Group	lindaLopez	Experiment	Experiment, 30	Stimulus (30, dado3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	948					
Main Group	lindaLopez	Experiment	Experiment, 13	Stimulus (13, arbol1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	886					
Main Group	lindaLopez	Experiment	Experiment, 246	Stimulus (246, tambien3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	873					
Main Group	lindaLopez	Experiment	Experiment, 140	Stimulus (140, isla2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	845					
Main Group	lindaLopez	Experiment	Experiment, 221	Stimulus (221, taboo2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	798					
Main Group	lindaLopez	Experiment	Experiment, 241	Stimulus (241, tamanno1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	884					
Main Group	lindaLopez	Experiment	Experiment, 1	Stimulus (1, abuela1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	854					
Main Group	lindaLopez	Experiment	Experiment, 227	Stimulus (227, tacit2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	873					
Main Group	lindaLopez	Experiment	Experiment, 62	Stimulus (62, dancing2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	813					
Main Group	lindaLopez	Experiment	Experiment, 144	Stimulus (144, lazo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	864					
Main Group	lindaLopez	Experiment	Experiment, 56	Stimulus (56, damper2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	919					
Main Group	lindaLopez	Experiment	Experiment, 238	Stimulus (238, tactil1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1771					
Main Group	lindaLopez	Experiment	Experiment, 23	Stimulus (23, atun2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1059					
Main Group	lindaLopez	Experiment	Experiment, 172	Stimulus (172, nevera1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1294					
Main Group	lindaLopez	Experiment	Experiment, 226	Stimulus (226, tacit1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	978					
Main Group	lindaLopez	Experiment	Experiment, 237	Stimulus (237, tactics3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	993					
Main Group	lindaLopez	Experiment	Experiment, 111	Stimulus (111, fat3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1032					
Main Group	lindaLopez	Experiment	Experiment, 40	Stimulus (40, daltonian1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1024					
Main Group	lindaLopez	Experiment	Experiment, 8	Stimulus (8, answer2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	995					
Main Group	lindaLopez	Experiment	Experiment, 174	Stimulus (174, nevera3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1081					
Main Group	lindaLopez	Experiment	Experiment, 158	Stimulus (158, manta2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1020					
Main Group	lindaLopez	Experiment	Experiment, 132	Stimulus (132, hand3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	996					
Main Group	lindaLopez	Experiment	Experiment, 58	Stimulus (58, dancette1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1047					
Main Group	lindaLopez	Experiment	Experiment, 123	Stimulus (123, fly3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1708					
Main Group	lindaLopez	Experiment	Experiment, 117	Stimulus (117, ficha3.wav)	Button 4 (large, bottom right)			4	Pressed	SPANISH; Button 3 (large, bottom left)	E	1782					
Main Group	lindaLopez	Experiment	Experiment, 109	Stimulus (109, fat1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1119					
Main Group	lindaLopez	Experiment	Experiment, 2	Stimulus (2, abuela2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	850					
Main Group	lindaLopez	Experiment	Experiment, 138	Stimulus (138, iron3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	956					
Main Group	lindaLopez	Experiment	Experiment, 170	Stimulus (170, neck2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1135					
Main Group	lindaLopez	Experiment	Experiment, 239	Stimulus (239, tactil2.wav)						SPANISH; Button 3 (large, bottom left)	NR	0					
Main Group	lindaLopez	Experiment	Experiment, 171	Stimulus (171, neck3.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	117					
Main Group	lindaLopez	Experiment	Experiment, 171	Stimulus (171, neck3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	SC	1173					
Main Group	lindaLopez	Experiment	Experiment, 101	Stimulus (101, enano2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1142					
Main Group	lindaLopez	Experiment	Experiment, 127	Stimulus (127, four1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1528					
Main Group	lindaLopez	Experiment	Experiment, 254	Stimulus (254, tanker2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	892					
Main Group	lindaLopez	Experiment	Experiment, 24	Stimulus (24, atun3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	806					
Main Group	lindaLopez	Experiment	Experiment, 22	Stimulus (22, atun1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	696					
Main Group	lindaLopez	Experiment	Experiment, 267	Stimulus (267, tapioca3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	938					
Main Group	lindaLopez	Experiment	Experiment, 83	Stimulus (83, danseur2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	987					
Main Group	lindaLopez	Experiment	Experiment, 247	Stimulus (247, tambourine1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1101					
Main Group	lindaLopez	Experiment	Experiment, 260	Stimulus (260, tanto2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	963					
Main Group	lindaLopez	Experiment	Experiment, 128	Stimulus (128, four2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1015					
Main Group	lindaLopez	Experiment	Experiment, 272	Stimulus (272, tattoo2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1102					
Main Group	lindaLopez	Experiment	Experiment, 16	Stimulus (16, arm1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	865					
Main Group	lindaLopez	Experiment	Experiment, 137	Stimulus (137, iron2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	970					
Main Group	lindaLopez	Experiment	Experiment, 118	Stimulus (118, firma1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1186					
Main Group	lindaLopez	Experiment	Experiment, 94	Stimulus (94, dazzle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	821					
Main Group	lindaLopez	Experiment	Experiment, 45	Stimulus (45, daltonico3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1077					
Main Group	lindaLopez	Experiment	Experiment, 43	Stimulus (43, daltonico1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1176					
Main Group	lindaLopez	Experiment	Experiment, 188	Stimulus (188, river2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	908					
Main Group	lindaLopez	Experiment	Experiment, 249	Stimulus (249, tambourine3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1413					
Main Group	lindaLopez	Experiment	Experiment, 228	Stimulus (228, tacit3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	920					
Main Group	lindaLopez	Experiment	Experiment, 184	Stimulus (184, rain1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	859					
Main Group	lindaLopez	Experiment	Experiment, 51	Stimulus (51, damage3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	947					
Main Group	lindaLopez	Experiment	Experiment, 57	Stimulus (57, damper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	873					
Main Group	lindaLopez	Experiment	Experiment, 66	Stimulus (66, danes3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	866					
Main Group	lindaLopez	Experiment	Experiment, 207	Stimulus (207, tabaco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	772					
Main Group	lindaLopez	Experiment	Experiment, 168	Stimulus (168, mesa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	774					
Main Group	lindaLopez	Experiment	Experiment, 134	Stimulus (134, herrero2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	858					
Main Group	lindaLopez	Experiment	Experiment, 208	Stimulus (208, tabard1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	716					
Main Group	lindaLopez	Experiment	Experiment, 209	Stimulus (209, tabard2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	576					
Main Group	lindaLopez	Experiment	Experiment, 159	Stimulus (159, manta3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1045					
Main Group	lindaLopez	Experiment	Experiment, 189	Stimulus (189, river3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	952					
Main Group	lindaLopez	Experiment	Experiment, 268	Stimulus (268, tattoing1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1114					
Main Group	lindaLopez	Experiment	Experiment, 183	Stimulus (183, orgullo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	994					
Main Group	lindaLopez	Experiment	Experiment, 90	Stimulus (90, danzar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	854					
Main Group	lindaLopez	Experiment	Experiment, 33	Stimulus (33, daga3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	770					
Main Group	lindaLopez	Experiment	Experiment, 129	Stimulus (129, four3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	836					
Main Group	lindaLopez	Experiment	Experiment, 64	Stimulus (64, danes1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	727					
Main Group	lindaLopez	Experiment	Experiment, 112	Stimulus (112, felino1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1092					
Main Group	lindaLopez	Experiment	Experiment, 229	Stimulus (229, tackle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	901					
Main Group	lindaLopez	Experiment	Experiment, 156	Stimulus (156, liso3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	871					
Main Group	lindaLopez	Experiment	Experiment, 199	Stimulus (199, snake1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	763					
Main Group	lindaLopez	Experiment	Experiment, 195	Stimulus (195, seco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	866					
Main Group	lindaLopez	Experiment	Experiment, 139	Stimulus (139, isla1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1493					
Main Group	lindaLopez	Experiment	Experiment, 152	Stimulus (152, lila2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1194					
Main Group	lindaLopez	Experiment	Experiment, 18	Stimulus (18, arm3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	708					
Main Group	lindaLopez	Experiment	Experiment, 20	Stimulus (20, artichoke2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	765					
Main Group	lindaLopez	Experiment	Experiment, 49	Stimulus (49, damage1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	938					
Main Group	lindaLopez	Experiment	Experiment, 201	Stimulus (201, snake3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	831					
Main Group	lindaLopez	Experiment	Experiment, 262	Stimulus (262, tantrum1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	936					
Main Group	lindaLopez	Experiment	Experiment, 275	Stimulus (275, taza2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	808					
Main Group	lindaLopez	Experiment	Experiment, 234	Stimulus (234, taco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	907					
Main Group	lindaLopez	Experiment	Experiment, 75	Stimulus (75, dannar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	772					
Main Group	lindaLopez	Experiment	Experiment, 280	Stimulus (280, window1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	758					
Main Group	lindaLopez	Experiment	Experiment, 182	Stimulus (182, orgullo2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	892					
Main Group	lindaLopez	Experiment	Experiment, 180	Stimulus (180, ninno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	879					
Main Group	lindaLopez	Experiment	Experiment, 255	Stimulus (255, tanker3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	776					
Main Group	lindaLopez	Experiment	Experiment, 17	Stimulus (17, arm2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	832					
Main Group	lindaLopez	Experiment	Experiment, 126	Stimulus (126, fork3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	867					
Main Group	lindaLopez	Experiment	Experiment, 283	Stimulus (283, woman1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	774					
