brandonDay
12-0250-English-Spanish-t-d
02/13/2013	14:10:58

Participant	Participant	Block	Trial	Event	Participant		Pressed Or		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Main Group	brandonDay	Experiment	Experiment, 10	Stimulus (10, apple1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	842					
Main Group	brandonDay	Experiment	Experiment, 36	Stimulus (36, dagger3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	897					
Main Group	brandonDay	Experiment	Experiment, 173	Stimulus (173, nevera2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	788					
Main Group	brandonDay	Experiment	Experiment, 245	Stimulus (245, tambien2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	576					
Main Group	brandonDay	Experiment	Experiment, 120	Stimulus (120, firma3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	953					
Main Group	brandonDay	Experiment	Experiment, 13	Stimulus (13, arbol1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	588					
Main Group	brandonDay	Experiment	Experiment, 232	Stimulus (232, taco1.wav)	Button 4 (large, bottom right)			4	Pressed	SPANISH; Button 3 (large, bottom left)	E	586					
Main Group	brandonDay	Experiment	Experiment, 161	Stimulus (161, marisco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	646					
Main Group	brandonDay	Experiment	Experiment, 7	Stimulus (7, answer1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	634					
Main Group	brandonDay	Experiment	Experiment, 51	Stimulus (51, damage3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	822					
Main Group	brandonDay	Experiment	Experiment, 166	Stimulus (166, mesa1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	756					
Main Group	brandonDay	Experiment	Experiment, 170	Stimulus (170, neck2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	694					
Main Group	brandonDay	Experiment	Experiment, 94	Stimulus (94, dazzle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	690					
Main Group	brandonDay	Experiment	Experiment, 217	Stimulus (217, tabloid1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	929					
Main Group	brandonDay	Experiment	Experiment, 12	Stimulus (12, apple3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	763					
Main Group	brandonDay	Experiment	Experiment, 224	Stimulus (224, tabu2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	689					
Main Group	brandonDay	Experiment	Experiment, 31	Stimulus (31, daga1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	750					
Main Group	brandonDay	Experiment	Experiment, 54	Stimulus (54, damnation3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	695					
Main Group	brandonDay	Experiment	Experiment, 272	Stimulus (272, tattoo2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	760					
Main Group	brandonDay	Experiment	Experiment, 59	Stimulus (59, dancette2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1019					
Main Group	brandonDay	Experiment	Experiment, 207	Stimulus (207, tabaco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	750					
Main Group	brandonDay	Experiment	Experiment, 71	Stimulus (71, danielle2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	800					
Main Group	brandonDay	Experiment	Experiment, 218	Stimulus (218, tabloid2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	571					
Main Group	brandonDay	Experiment	Experiment, 282	Stimulus (282, window3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	696					
Main Group	brandonDay	Experiment	Experiment, 41	Stimulus (41, daltonian2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	781					
Main Group	brandonDay	Experiment	Experiment, 145	Stimulus (145, leg1.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	656					
Main Group	brandonDay	Experiment	Experiment, 1	Stimulus (1, abuela1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	755					
Main Group	brandonDay	Experiment	Experiment, 97	Stimulus (97, eggplant1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	689					
Main Group	brandonDay	Experiment	Experiment, 286	Stimulus (286, zapato1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	727					
Main Group	brandonDay	Experiment	Experiment, 26	Stimulus (26, daba2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	869					
Main Group	brandonDay	Experiment	Experiment, 165	Stimulus (165, medico3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	907					
Main Group	brandonDay	Experiment	Experiment, 284	Stimulus (284, woman2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	842					
Main Group	brandonDay	Experiment	Experiment, 197	Stimulus (197, shot2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	599					
Main Group	brandonDay	Experiment	Experiment, 190	Stimulus (190, screen1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	740					
Main Group	brandonDay	Experiment	Experiment, 117	Stimulus (117, ficha3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	922					
Main Group	brandonDay	Experiment	Experiment, 46	Stimulus (46, dama1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	700					
Main Group	brandonDay	Experiment	Experiment, 27	Stimulus (27, daba3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	594					
Main Group	brandonDay	Experiment	Experiment, 195	Stimulus (195, seco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	800					
Main Group	brandonDay	Experiment	Experiment, 253	Stimulus (253, tanker1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	690					
Main Group	brandonDay	Experiment	Experiment, 69	Stimulus (69, danesa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	668					
Main Group	brandonDay	Experiment	Experiment, 273	Stimulus (273, tattoo3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	826					
Main Group	brandonDay	Experiment	Experiment, 258	Stimulus (258, tanque3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	553					
Main Group	brandonDay	Experiment	Experiment, 82	Stimulus (82, danseur1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	531					
Main Group	brandonDay	Experiment	Experiment, 236	Stimulus (236, tactics2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	870					
Main Group	brandonDay	Experiment	Experiment, 247	Stimulus (247, tambourine1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	939					
Main Group	brandonDay	Experiment	Experiment, 58	Stimulus (58, dancette1.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	1108					
Main Group	brandonDay	Experiment	Experiment, 234	Stimulus (234, taco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1073					
Main Group	brandonDay	Experiment	Experiment, 75	Stimulus (75, dannar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1008					
Main Group	brandonDay	Experiment	Experiment, 100	Stimulus (100, enano1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	707					
Main Group	brandonDay	Experiment	Experiment, 214	Stimulus (214, tabla1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	657					
Main Group	brandonDay	Experiment	Experiment, 103	Stimulus (103, estufa1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	867					
Main Group	brandonDay	Experiment	Experiment, 179	Stimulus (179, ninno2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	951					
Main Group	brandonDay	Experiment	Experiment, 288	Stimulus (288, zapato3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	739					
Main Group	brandonDay	Experiment	Experiment, 124	Stimulus (124, fork1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	741					
Main Group	brandonDay	Experiment	Experiment, 32	Stimulus (32, daga2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	756					
Main Group	brandonDay	Experiment	Experiment, 147	Stimulus (147, leg3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	812					
Main Group	brandonDay	Experiment	Experiment, 22	Stimulus (22, atun1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	581					
Main Group	brandonDay	Experiment	Experiment, 73	Stimulus (73, dannar1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	767					
Main Group	brandonDay	Experiment	Experiment, 73	Stimulus (73, dannar1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1007					
Main Group	brandonDay	Experiment	Experiment, 136	Stimulus (136, iron1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	706					
Main Group	brandonDay	Experiment	Experiment, 144	Stimulus (144, lazo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	998					
Main Group	brandonDay	Experiment	Experiment, 183	Stimulus (183, orgullo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	728					
Main Group	brandonDay	Experiment	Experiment, 70	Stimulus (70, danielle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	877					
Main Group	brandonDay	Experiment	Experiment, 23	Stimulus (23, atun2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	693					
Main Group	brandonDay	Experiment	Experiment, 278	Stimulus (278, vault2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	679					
Main Group	brandonDay	Experiment	Experiment, 2	Stimulus (2, abuela2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	599					
Main Group	brandonDay	Experiment	Experiment, 164	Stimulus (164, medico2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	876					
Main Group	brandonDay	Experiment	Experiment, 267	Stimulus (267, tapioca3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	859					
Main Group	brandonDay	Experiment	Experiment, 139	Stimulus (139, isla1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	715					
Main Group	brandonDay	Experiment	Experiment, 83	Stimulus (83, danseur2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	735					
Main Group	brandonDay	Experiment	Experiment, 186	Stimulus (186, rain3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	805					
Main Group	brandonDay	Experiment	Experiment, 39	Stimulus (39, dakota3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	860					
Main Group	brandonDay	Experiment	Experiment, 108	Stimulus (108, evening3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	911					
Main Group	brandonDay	Experiment	Experiment, 40	Stimulus (40, daltonian1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	845					
Main Group	brandonDay	Experiment	Experiment, 251	Stimulus (251, tampoco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	636					
Main Group	brandonDay	Experiment	Experiment, 187	Stimulus (187, river1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	677					
Main Group	brandonDay	Experiment	Experiment, 57	Stimulus (57, damper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	745					
Main Group	brandonDay	Experiment	Experiment, 125	Stimulus (125, fork2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	776					
Main Group	brandonDay	Experiment	Experiment, 140	Stimulus (140, isla2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	822					
Main Group	brandonDay	Experiment	Experiment, 88	Stimulus (88, danzar1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	676					
Main Group	brandonDay	Experiment	Experiment, 95	Stimulus (95, dazzle2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	686					
Main Group	brandonDay	Experiment	Experiment, 33	Stimulus (33, daga3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	789					
Main Group	brandonDay	Experiment	Experiment, 264	Stimulus (264, tantrum3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	673					
Main Group	brandonDay	Experiment	Experiment, 189	Stimulus (189, river3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	731					
Main Group	brandonDay	Experiment	Experiment, 171	Stimulus (171, neck3.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	1166					
Main Group	brandonDay	Experiment	Experiment, 180	Stimulus (180, ninno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	791					
Main Group	brandonDay	Experiment	Experiment, 63	Stimulus (63, dancing3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	999					
Main Group	brandonDay	Experiment	Experiment, 221	Stimulus (221, taboo2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	952					
Main Group	brandonDay	Experiment	Experiment, 274	Stimulus (274, taza1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	751					
Main Group	brandonDay	Experiment	Experiment, 168	Stimulus (168, mesa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	831					
Main Group	brandonDay	Experiment	Experiment, 191	Stimulus (191, screen2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	748					
Main Group	brandonDay	Experiment	Experiment, 8	Stimulus (8, answer2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	758					
Main Group	brandonDay	Experiment	Experiment, 116	Stimulus (116, ficha2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	859					
Main Group	brandonDay	Experiment	Experiment, 148	Stimulus (148, lighthouse1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	861					
Main Group	brandonDay	Experiment	Experiment, 141	Stimulus (141, isla3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	774					
Main Group	brandonDay	Experiment	Experiment, 220	Stimulus (220, taboo1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	582					
Main Group	brandonDay	Experiment	Experiment, 37	Stimulus (37, dakota1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	884					
Main Group	brandonDay	Experiment	Experiment, 222	Stimulus (222, taboo3.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	664					
Main Group	brandonDay	Experiment	Experiment, 155	Stimulus (155, liso2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	759					
Main Group	brandonDay	Experiment	Experiment, 126	Stimulus (126, fork3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	712					
Main Group	brandonDay	Experiment	Experiment, 159	Stimulus (159, manta3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	767					
Main Group	brandonDay	Experiment	Experiment, 30	Stimulus (30, dado3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	734					
Main Group	brandonDay	Experiment	Experiment, 104	Stimulus (104, estufa2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	829					
Main Group	brandonDay	Experiment	Experiment, 74	Stimulus (74, dannar2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	762					
Main Group	brandonDay	Experiment	Experiment, 227	Stimulus (227, tacit2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	663					
Main Group	brandonDay	Experiment	Experiment, 176	Stimulus (176, nieve2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	628					
Main Group	brandonDay	Experiment	Experiment, 28	Stimulus (28, dado1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	705					
Main Group	brandonDay	Experiment	Experiment, 64	Stimulus (64, danes1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	684					
Main Group	brandonDay	Experiment	Experiment, 81	Stimulus (81, danno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	648					
Main Group	brandonDay	Experiment	Experiment, 172	Stimulus (172, nevera1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	631					
Main Group	brandonDay	Experiment	Experiment, 201	Stimulus (201, snake3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	653					
Main Group	brandonDay	Experiment	Experiment, 142	Stimulus (142, lazo1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	588					
Main Group	brandonDay	Experiment	Experiment, 80	Stimulus (80, danno2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	827					
Main Group	brandonDay	Experiment	Experiment, 45	Stimulus (45, daltonico3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	574					
Main Group	brandonDay	Experiment	Experiment, 276	Stimulus (276, taza3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	581					
Main Group	brandonDay	Experiment	Experiment, 192	Stimulus (192, screen3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	526					
Main Group	brandonDay	Experiment	Experiment, 43	Stimulus (43, daltonico1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	528					
