krystalMccluney
12-0250-English-Spanish-t-d
04/19/2013	11:10:09

Participant	Participant	Block	Trial	Event	Participant		Pressed Or		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Main Group	krystalMccluney	Experiment	Experiment, 136	Stimulus (136, iron1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1094					
Main Group	krystalMccluney	Experiment	Experiment, 241	Stimulus (241, tamanno1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	822					
Main Group	krystalMccluney	Experiment	Experiment, 93	Stimulus (93, dapper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	741					
Main Group	krystalMccluney	Experiment	Experiment, 75	Stimulus (75, dannar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	716					
Main Group	krystalMccluney	Experiment	Experiment, 135	Stimulus (135, herrero3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	796					
Main Group	krystalMccluney	Experiment	Experiment, 32	Stimulus (32, daga2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	985					
Main Group	krystalMccluney	Experiment	Experiment, 149	Stimulus (149, lighthouse2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	795					
Main Group	krystalMccluney	Experiment	Experiment, 119	Stimulus (119, firma2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	971					
Main Group	krystalMccluney	Experiment	Experiment, 223	Stimulus (223, tabu1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	750					
Main Group	krystalMccluney	Experiment	Experiment, 47	Stimulus (47, dama2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	654					
Main Group	krystalMccluney	Experiment	Experiment, 279	Stimulus (279, vault3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	849					
Main Group	krystalMccluney	Experiment	Experiment, 263	Stimulus (263, tantrum2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	713					
Main Group	krystalMccluney	Experiment	Experiment, 276	Stimulus (276, taza3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	544					
Main Group	krystalMccluney	Experiment	Experiment, 14	Stimulus (14, arbol2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	500					
Main Group	krystalMccluney	Experiment	Experiment, 134	Stimulus (134, herrero2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	734					
Main Group	krystalMccluney	Experiment	Experiment, 81	Stimulus (81, danno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	867					
Main Group	krystalMccluney	Experiment	Experiment, 120	Stimulus (120, firma3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	710					
Main Group	krystalMccluney	Experiment	Experiment, 228	Stimulus (228, tacit3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	617					
Main Group	krystalMccluney	Experiment	Experiment, 196	Stimulus (196, shot1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	733					
Main Group	krystalMccluney	Experiment	Experiment, 181	Stimulus (181, orgullo1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	943					
Main Group	krystalMccluney	Experiment	Experiment, 49	Stimulus (49, damage1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	727					
Main Group	krystalMccluney	Experiment	Experiment, 77	Stimulus (77, dannino2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	797					
Main Group	krystalMccluney	Experiment	Experiment, 108	Stimulus (108, evening3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	845					
Main Group	krystalMccluney	Experiment	Experiment, 284	Stimulus (284, woman2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	691					
Main Group	krystalMccluney	Experiment	Experiment, 23	Stimulus (23, atun2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	637					
Main Group	krystalMccluney	Experiment	Experiment, 287	Stimulus (287, zapato2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	874					
Main Group	krystalMccluney	Experiment	Experiment, 280	Stimulus (280, window1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	597					
Main Group	krystalMccluney	Experiment	Experiment, 281	Stimulus (281, window2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	437					
Main Group	krystalMccluney	Experiment	Experiment, 237	Stimulus (237, tactics3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	616					
Main Group	krystalMccluney	Experiment	Experiment, 87	Stimulus (87, danza3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	637					
Main Group	krystalMccluney	Experiment	Experiment, 188	Stimulus (188, river2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	702					
Main Group	krystalMccluney	Experiment	Experiment, 6	Stimulus (6, alfombra3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	800					
Main Group	krystalMccluney	Experiment	Experiment, 288	Stimulus (288, zapato3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	785					
Main Group	krystalMccluney	Experiment	Experiment, 140	Stimulus (140, isla2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	727					
Main Group	krystalMccluney	Experiment	Experiment, 10	Stimulus (10, apple1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	699					
Main Group	krystalMccluney	Experiment	Experiment, 178	Stimulus (178, ninno1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	934					
Main Group	krystalMccluney	Experiment	Experiment, 137	Stimulus (137, iron2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	563					
Main Group	krystalMccluney	Experiment	Experiment, 73	Stimulus (73, dannar1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	925					
Main Group	krystalMccluney	Experiment	Experiment, 105	Stimulus (105, estufa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	685					
Main Group	krystalMccluney	Experiment	Experiment, 35	Stimulus (35, dagger2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	800					
Main Group	krystalMccluney	Experiment	Experiment, 40	Stimulus (40, daltonian1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1046					
Main Group	krystalMccluney	Experiment	Experiment, 260	Stimulus (260, tanto2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	833					
Main Group	krystalMccluney	Experiment	Experiment, 246	Stimulus (246, tambien3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	627					
Main Group	krystalMccluney	Experiment	Experiment, 191	Stimulus (191, screen2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	767					
Main Group	krystalMccluney	Experiment	Experiment, 50	Stimulus (50, damage2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	921					
Main Group	krystalMccluney	Experiment	Experiment, 185	Stimulus (185, rain2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	670					
Main Group	krystalMccluney	Experiment	Experiment, 12	Stimulus (12, apple3.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	602					
Main Group	krystalMccluney	Experiment	Experiment, 139	Stimulus (139, isla1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	788					
Main Group	krystalMccluney	Experiment	Experiment, 29	Stimulus (29, dado2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1272					
Main Group	krystalMccluney	Experiment	Experiment, 233	Stimulus (233, taco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	686					
Main Group	krystalMccluney	Experiment	Experiment, 163	Stimulus (163, medico1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	727					
Main Group	krystalMccluney	Experiment	Experiment, 122	Stimulus (122, fly2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	821					
Main Group	krystalMccluney	Experiment	Experiment, 2	Stimulus (2, abuela2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	761					
Main Group	krystalMccluney	Experiment	Experiment, 177	Stimulus (177, nieve3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	826					
Main Group	krystalMccluney	Experiment	Experiment, 249	Stimulus (249, tambourine3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1244					
Main Group	krystalMccluney	Experiment	Experiment, 193	Stimulus (193, seco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	792					
Main Group	krystalMccluney	Experiment	Experiment, 55	Stimulus (55, damper1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	686					
Main Group	krystalMccluney	Experiment	Experiment, 54	Stimulus (54, damnation3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	934					
Main Group	krystalMccluney	Experiment	Experiment, 243	Stimulus (243, tamanno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	805					
Main Group	krystalMccluney	Experiment	Experiment, 79	Stimulus (79, danno1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1086					
Main Group	krystalMccluney	Experiment	Experiment, 44	Stimulus (44, daltonico2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	714					
Main Group	krystalMccluney	Experiment	Experiment, 19	Stimulus (19, artichoke1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	637					
Main Group	krystalMccluney	Experiment	Experiment, 3	Stimulus (3, abuela3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	702					
Main Group	krystalMccluney	Experiment	Experiment, 70	Stimulus (70, danielle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1067					
Main Group	krystalMccluney	Experiment	Experiment, 36	Stimulus (36, dagger3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1082					
Main Group	krystalMccluney	Experiment	Experiment, 8	Stimulus (8, answer2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	764					
Main Group	krystalMccluney	Experiment	Experiment, 39	Stimulus (39, dakota3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1201					
Main Group	krystalMccluney	Experiment	Experiment, 235	Stimulus (235, tactics1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	893					
Main Group	krystalMccluney	Experiment	Experiment, 131	Stimulus (131, hand2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	708					
Main Group	krystalMccluney	Experiment	Experiment, 25	Stimulus (25, daba1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	583					
Main Group	krystalMccluney	Experiment	Experiment, 11	Stimulus (11, apple2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	673					
Main Group	krystalMccluney	Experiment	Experiment, 239	Stimulus (239, tactil2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	674					
Main Group	krystalMccluney	Experiment	Experiment, 275	Stimulus (275, taza2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	582					
Main Group	krystalMccluney	Experiment	Experiment, 132	Stimulus (132, hand3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	647					
Main Group	krystalMccluney	Experiment	Experiment, 277	Stimulus (277, vault1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	580					
Main Group	krystalMccluney	Experiment	Experiment, 104	Stimulus (104, estufa2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	711					
Main Group	krystalMccluney	Experiment	Experiment, 183	Stimulus (183, orgullo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1005					
Main Group	krystalMccluney	Experiment	Experiment, 230	Stimulus (230, tackle2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	765					
Main Group	krystalMccluney	Experiment	Experiment, 16	Stimulus (16, arm1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	628					
Main Group	krystalMccluney	Experiment	Experiment, 200	Stimulus (200, snake2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	808					
Main Group	krystalMccluney	Experiment	Experiment, 159	Stimulus (159, manta3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	910					
Main Group	krystalMccluney	Experiment	Experiment, 201	Stimulus (201, snake3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	793					
Main Group	krystalMccluney	Experiment	Experiment, 111	Stimulus (111, fat3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	893					
Main Group	krystalMccluney	Experiment	Experiment, 71	Stimulus (71, danielle2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	684					
Main Group	krystalMccluney	Experiment	Experiment, 147	Stimulus (147, leg3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	737					
Main Group	krystalMccluney	Experiment	Experiment, 255	Stimulus (255, tanker3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	567					
Main Group	krystalMccluney	Experiment	Experiment, 256	Stimulus (256, tanque1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	803					
Main Group	krystalMccluney	Experiment	Experiment, 173	Stimulus (173, nevera2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	864					
Main Group	krystalMccluney	Experiment	Experiment, 179	Stimulus (179, ninno2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	644					
Main Group	krystalMccluney	Experiment	Experiment, 222	Stimulus (222, taboo3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1128					
Main Group	krystalMccluney	Experiment	Experiment, 167	Stimulus (167, mesa2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	831					
Main Group	krystalMccluney	Experiment	Experiment, 267	Stimulus (267, tapioca3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	528					
Main Group	krystalMccluney	Experiment	Experiment, 172	Stimulus (172, nevera1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	542					
Main Group	krystalMccluney	Experiment	Experiment, 118	Stimulus (118, firma1.wav)	Button 4 (large, bottom right)			4	Pressed	SPANISH; Button 3 (large, bottom left)	E	471					
Main Group	krystalMccluney	Experiment	Experiment, 234	Stimulus (234, taco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	760					
Main Group	krystalMccluney	Experiment	Experiment, 113	Stimulus (113, felino2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	846					
Main Group	krystalMccluney	Experiment	Experiment, 148	Stimulus (148, lighthouse1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	804					
Main Group	krystalMccluney	Experiment	Experiment, 69	Stimulus (69, danesa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	803					
Main Group	krystalMccluney	Experiment	Experiment, 15	Stimulus (15, arbol3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	822					
Main Group	krystalMccluney	Experiment	Experiment, 37	Stimulus (37, dakota1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	853					
Main Group	krystalMccluney	Experiment	Experiment, 282	Stimulus (282, window3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	908					
Main Group	krystalMccluney	Experiment	Experiment, 161	Stimulus (161, marisco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	513					
Main Group	krystalMccluney	Experiment	Experiment, 218	Stimulus (218, tabloid2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	689					
Main Group	krystalMccluney	Experiment	Experiment, 211	Stimulus (211, taberna1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	647					
Main Group	krystalMccluney	Experiment	Experiment, 9	Stimulus (9, answer3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	584					
Main Group	krystalMccluney	Experiment	Experiment, 64	Stimulus (64, danes1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	793					
Main Group	krystalMccluney	Experiment	Experiment, 208	Stimulus (208, tabard1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1049					
Main Group	krystalMccluney	Experiment	Experiment, 199	Stimulus (199, snake1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1026					
Main Group	krystalMccluney	Experiment	Experiment, 60	Stimulus (60, dancette3.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	927					
Main Group	krystalMccluney	Experiment	Experiment, 176	Stimulus (176, nieve2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	964					
Main Group	krystalMccluney	Experiment	Experiment, 56	Stimulus (56, damper2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	930					
Main Group	krystalMccluney	Experiment	Experiment, 126	Stimulus (126, fork3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	994					
Main Group	krystalMccluney	Experiment	Experiment, 115	Stimulus (115, ficha1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1112					
Main Group	krystalMccluney	Experiment	Experiment, 100	Stimulus (100, enano1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	785					
Main Group	krystalMccluney	Experiment	Experiment, 186	Stimulus (186, rain3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	765					
