sarahHarvey
12-0250-English-Spanish-t-d
04/17/2013	14:04:28

Participant	Participant	Block	Trial	Event	Participant		Pressed Or		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Main Group	sarahHarvey	Experiment	Experiment, 70	Stimulus (70, danielle1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	888					
Main Group	sarahHarvey	Experiment	Experiment, 211	Stimulus (211, taberna1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	843					
Main Group	sarahHarvey	Experiment	Experiment, 99	Stimulus (99, eggplant3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	945					
Main Group	sarahHarvey	Experiment	Experiment, 176	Stimulus (176, nieve2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	676					
Main Group	sarahHarvey	Experiment	Experiment, 266	Stimulus (266, tapioca2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	967					
Main Group	sarahHarvey	Experiment	Experiment, 219	Stimulus (219, tabloid3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	727					
Main Group	sarahHarvey	Experiment	Experiment, 257	Stimulus (257, tanque2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	730					
Main Group	sarahHarvey	Experiment	Experiment, 240	Stimulus (240, tactil3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	704					
Main Group	sarahHarvey	Experiment	Experiment, 86	Stimulus (86, danza2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	771					
Main Group	sarahHarvey	Experiment	Experiment, 237	Stimulus (237, tactics3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	678					
Main Group	sarahHarvey	Experiment	Experiment, 17	Stimulus (17, arm2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	728					
Main Group	sarahHarvey	Experiment	Experiment, 154	Stimulus (154, liso1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	587					
Main Group	sarahHarvey	Experiment	Experiment, 13	Stimulus (13, arbol1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	628					
Main Group	sarahHarvey	Experiment	Experiment, 242	Stimulus (242, tamanno2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	672					
Main Group	sarahHarvey	Experiment	Experiment, 162	Stimulus (162, marisco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	771					
Main Group	sarahHarvey	Experiment	Experiment, 221	Stimulus (221, taboo2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	859					
Main Group	sarahHarvey	Experiment	Experiment, 244	Stimulus (244, tambien1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	574					
Main Group	sarahHarvey	Experiment	Experiment, 203	Stimulus (203, strawberry2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	768					
Main Group	sarahHarvey	Experiment	Experiment, 41	Stimulus (41, daltonian2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1057					
Main Group	sarahHarvey	Experiment	Experiment, 80	Stimulus (80, danno2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	742					
Main Group	sarahHarvey	Experiment	Experiment, 252	Stimulus (252, tampoco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	745					
Main Group	sarahHarvey	Experiment	Experiment, 273	Stimulus (273, tattoo3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	668					
Main Group	sarahHarvey	Experiment	Experiment, 227	Stimulus (227, tacit2.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	735					
Main Group	sarahHarvey	Experiment	Experiment, 53	Stimulus (53, damnation2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	946					
Main Group	sarahHarvey	Experiment	Experiment, 123	Stimulus (123, fly3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	884					
Main Group	sarahHarvey	Experiment	Experiment, 181	Stimulus (181, orgullo1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	646					
Main Group	sarahHarvey	Experiment	Experiment, 87	Stimulus (87, danza3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	873					
Main Group	sarahHarvey	Experiment	Experiment, 114	Stimulus (114, felino3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	754					
Main Group	sarahHarvey	Experiment	Experiment, 59	Stimulus (59, dancette2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	790					
Main Group	sarahHarvey	Experiment	Experiment, 177	Stimulus (177, nieve3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	665					
Main Group	sarahHarvey	Experiment	Experiment, 250	Stimulus (250, tampoco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	860					
Main Group	sarahHarvey	Experiment	Experiment, 116	Stimulus (116, ficha2.wav)	Button 4 (large, bottom right)			4	Pressed	SPANISH; Button 3 (large, bottom left)	E	835					
Main Group	sarahHarvey	Experiment	Experiment, 196	Stimulus (196, shot1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	967					
Main Group	sarahHarvey	Experiment	Experiment, 170	Stimulus (170, neck2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	809					
Main Group	sarahHarvey	Experiment	Experiment, 100	Stimulus (100, enano1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	684					
Main Group	sarahHarvey	Experiment	Experiment, 165	Stimulus (165, medico3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	750					
Main Group	sarahHarvey	Experiment	Experiment, 20	Stimulus (20, artichoke2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	802					
Main Group	sarahHarvey	Experiment	Experiment, 222	Stimulus (222, taboo3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	868					
Main Group	sarahHarvey	Experiment	Experiment, 33	Stimulus (33, daga3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	790					
Main Group	sarahHarvey	Experiment	Experiment, 76	Stimulus (76, dannino1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	845					
Main Group	sarahHarvey	Experiment	Experiment, 45	Stimulus (45, daltonico3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	944					
Main Group	sarahHarvey	Experiment	Experiment, 144	Stimulus (144, lazo3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	658					
Main Group	sarahHarvey	Experiment	Experiment, 16	Stimulus (16, arm1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	629					
Main Group	sarahHarvey	Experiment	Experiment, 276	Stimulus (276, taza3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	648					
Main Group	sarahHarvey	Experiment	Experiment, 251	Stimulus (251, tampoco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	667					
Main Group	sarahHarvey	Experiment	Experiment, 149	Stimulus (149, lighthouse2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	670					
Main Group	sarahHarvey	Experiment	Experiment, 82	Stimulus (82, danseur1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	960					
Main Group	sarahHarvey	Experiment	Experiment, 218	Stimulus (218, tabloid2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	850					
Main Group	sarahHarvey	Experiment	Experiment, 191	Stimulus (191, screen2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	997					
Main Group	sarahHarvey	Experiment	Experiment, 286	Stimulus (286, zapato1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	792					
Main Group	sarahHarvey	Experiment	Experiment, 167	Stimulus (167, mesa2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	939					
Main Group	sarahHarvey	Experiment	Experiment, 234	Stimulus (234, taco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	748					
Main Group	sarahHarvey	Experiment	Experiment, 199	Stimulus (199, snake1.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	942					
Main Group	sarahHarvey	Experiment	Experiment, 202	Stimulus (202, strawberry1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1137					
Main Group	sarahHarvey	Experiment	Experiment, 103	Stimulus (103, estufa1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	850					
Main Group	sarahHarvey	Experiment	Experiment, 40	Stimulus (40, daltonian1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	820					
Main Group	sarahHarvey	Experiment	Experiment, 65	Stimulus (65, danes2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1046					
Main Group	sarahHarvey	Experiment	Experiment, 101	Stimulus (101, enano2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1099					
Main Group	sarahHarvey	Experiment	Experiment, 44	Stimulus (44, daltonico2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	990					
Main Group	sarahHarvey	Experiment	Experiment, 190	Stimulus (190, screen1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	629					
Main Group	sarahHarvey	Experiment	Experiment, 148	Stimulus (148, lighthouse1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	973					
Main Group	sarahHarvey	Experiment	Experiment, 109	Stimulus (109, fat1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	883					
Main Group	sarahHarvey	Experiment	Experiment, 271	Stimulus (271, tattoo1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	790					
Main Group	sarahHarvey	Experiment	Experiment, 175	Stimulus (175, nieve1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	809					
Main Group	sarahHarvey	Experiment	Experiment, 235	Stimulus (235, tactics1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	907					
Main Group	sarahHarvey	Experiment	Experiment, 73	Stimulus (73, dannar1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	870					
Main Group	sarahHarvey	Experiment	Experiment, 46	Stimulus (46, dama1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	905					
Main Group	sarahHarvey	Experiment	Experiment, 56	Stimulus (56, damper2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	700					
Main Group	sarahHarvey	Experiment	Experiment, 30	Stimulus (30, dado3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	640					
Main Group	sarahHarvey	Experiment	Experiment, 193	Stimulus (193, seco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1298					
Main Group	sarahHarvey	Experiment	Experiment, 57	Stimulus (57, damper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	805					
Main Group	sarahHarvey	Experiment	Experiment, 14	Stimulus (14, arbol2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	680					
Main Group	sarahHarvey	Experiment	Experiment, 197	Stimulus (197, shot2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1194					
Main Group	sarahHarvey	Experiment	Experiment, 134	Stimulus (134, herrero2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	738					
Main Group	sarahHarvey	Experiment	Experiment, 243	Stimulus (243, tamanno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1013					
Main Group	sarahHarvey	Experiment	Experiment, 3	Stimulus (3, abuela3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	966					
Main Group	sarahHarvey	Experiment	Experiment, 137	Stimulus (137, iron2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	685					
Main Group	sarahHarvey	Experiment	Experiment, 209	Stimulus (209, tabard2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	849					
Main Group	sarahHarvey	Experiment	Experiment, 214	Stimulus (214, tabla1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	691					
Main Group	sarahHarvey	Experiment	Experiment, 173	Stimulus (173, nevera2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	870					
Main Group	sarahHarvey	Experiment	Experiment, 127	Stimulus (127, four1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	846					
Main Group	sarahHarvey	Experiment	Experiment, 231	Stimulus (231, tackle3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	769					
Main Group	sarahHarvey	Experiment	Experiment, 287	Stimulus (287, zapato2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	681					
Main Group	sarahHarvey	Experiment	Experiment, 168	Stimulus (168, mesa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1098					
Main Group	sarahHarvey	Experiment	Experiment, 152	Stimulus (152, lila2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	898					
Main Group	sarahHarvey	Experiment	Experiment, 153	Stimulus (153, lila3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	660					
Main Group	sarahHarvey	Experiment	Experiment, 284	Stimulus (284, woman2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	726					
Main Group	sarahHarvey	Experiment	Experiment, 180	Stimulus (180, ninno3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	813					
Main Group	sarahHarvey	Experiment	Experiment, 93	Stimulus (93, dapper3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	801					
Main Group	sarahHarvey	Experiment	Experiment, 75	Stimulus (75, dannar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	630					
Main Group	sarahHarvey	Experiment	Experiment, 18	Stimulus (18, arm3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	854					
Main Group	sarahHarvey	Experiment	Experiment, 10	Stimulus (10, apple1.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	705					
Main Group	sarahHarvey	Experiment	Experiment, 236	Stimulus (236, tactics2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1032					
Main Group	sarahHarvey	Experiment	Experiment, 223	Stimulus (223, tabu1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	827					
Main Group	sarahHarvey	Experiment	Experiment, 67	Stimulus (67, danesa1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	883					
Main Group	sarahHarvey	Experiment	Experiment, 171	Stimulus (171, neck3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	838					
Main Group	sarahHarvey	Experiment	Experiment, 216	Stimulus (216, tabla3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	682					
Main Group	sarahHarvey	Experiment	Experiment, 188	Stimulus (188, river2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	704					
Main Group	sarahHarvey	Experiment	Experiment, 131	Stimulus (131, hand2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	691					
Main Group	sarahHarvey	Experiment	Experiment, 63	Stimulus (63, dancing3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	790					
Main Group	sarahHarvey	Experiment	Experiment, 6	Stimulus (6, alfombra3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	698					
Main Group	sarahHarvey	Experiment	Experiment, 6	Stimulus (6, alfombra3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	923					
Main Group	sarahHarvey	Experiment	Experiment, 246	Stimulus (246, tambien3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	764					
Main Group	sarahHarvey	Experiment	Experiment, 275	Stimulus (275, taza2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	895					
Main Group	sarahHarvey	Experiment	Experiment, 210	Stimulus (210, tabard3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	673					
Main Group	sarahHarvey	Experiment	Experiment, 285	Stimulus (285, woman3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	691					
Main Group	sarahHarvey	Experiment	Experiment, 259	Stimulus (259, tanto1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	710					
Main Group	sarahHarvey	Experiment	Experiment, 48	Stimulus (48, dama3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	696					
Main Group	sarahHarvey	Experiment	Experiment, 55	Stimulus (55, damper1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	748					
Main Group	sarahHarvey	Experiment	Experiment, 158	Stimulus (158, manta2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	845					
Main Group	sarahHarvey	Experiment	Experiment, 15	Stimulus (15, arbol3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	704					
Main Group	sarahHarvey	Experiment	Experiment, 249	Stimulus (249, tambourine3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	711					
Main Group	sarahHarvey	Experiment	Experiment, 91	Stimulus (91, dapper1.wav)	Button 3 (large, bottom left)			3	Pressed	ENGLISH; Button 4 (large, bottom right)	E	681					
Main Group	sarahHarvey	Experiment	Experiment, 39	Stimulus (39, dakota3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	1152					
Main Group	sarahHarvey	Experiment	Experiment, 90	Stimulus (90, danzar3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	839					
Main Group	sarahHarvey	Experiment	Experiment, 85	Stimulus (85, danza1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	890					
Main Group	sarahHarvey	Experiment	Experiment, 256	Stimulus (256, tanque1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	786					
Main Group	sarahHarvey	Experiment	Experiment, 207	Stimulus (207, tabaco3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	761					
Main Group	sarahHarvey	Experiment	Experiment, 95	Stimulus (95, dazzle2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	635					
Main Group	sarahHarvey	Experiment	Experiment, 161	Stimulus (161, marisco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	990					
Main Group	sarahHarvey	Experiment	Experiment, 124	Stimulus (124, fork1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	785					
Main Group	sarahHarvey	Experiment	Experiment, 92	Stimulus (92, dapper2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	787					
Main Group	sarahHarvey	Experiment	Experiment, 160	Stimulus (160, marisco1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1063					
Main Group	sarahHarvey	Experiment	Experiment, 150	Stimulus (150, lighthouse3.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	894					
Main Group	sarahHarvey	Experiment	Experiment, 215	Stimulus (215, tabla2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	689					
Main Group	sarahHarvey	Experiment	Experiment, 224	Stimulus (224, tabu2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	932					
Main Group	sarahHarvey	Experiment	Experiment, 22	Stimulus (22, atun1.wav)	Button 4 (large, bottom right)			4	Pressed	SPANISH; Button 3 (large, bottom left)	E	1253					
Main Group	sarahHarvey	Experiment	Experiment, 133	Stimulus (133, herrero1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1032					
Main Group	sarahHarvey	Experiment	Experiment, 89	Stimulus (89, danzar2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	828					
Main Group	sarahHarvey	Experiment	Experiment, 151	Stimulus (151, lila1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1282					
Main Group	sarahHarvey	Experiment	Experiment, 121	Stimulus (121, fly1.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	854					
Main Group	sarahHarvey	Experiment	Experiment, 105	Stimulus (105, estufa3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	794					
Main Group	sarahHarvey	Experiment	Experiment, 125	Stimulus (125, fork2.wav)	Button 4 (large, bottom right)			4	Pressed	ENGLISH; Button 4 (large, bottom right)	C	765					
Main Group	sarahHarvey	Experiment	Experiment, 241	Stimulus (241, tamanno1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	895					
Main Group	sarahHarvey	Experiment	Experiment, 194	Stimulus (194, seco2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1265					
Main Group	sarahHarvey	Experiment	Experiment, 174	Stimulus (174, nevera3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	804					
Main Group	sarahHarvey	Experiment	Experiment, 117	Stimulus (117, ficha3.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	1062					
Main Group	sarahHarvey	Experiment	Experiment, 182	Stimulus (182, orgullo2.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	953					
Main Group	sarahHarvey	Experiment	Experiment, 157	Stimulus (157, manta1.wav)	Button 3 (large, bottom left)			3	Pressed	SPANISH; Button 3 (large, bottom left)	C	781					
